UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
yuvlux    323159   12073  323164  0   11 19:49 ?        00:00:00 /app/extra/chrome --type=zygote --crashpad-handler-pid=18 --enable-crash-reporter=285e6b22-ae6d-49fa-8fc5-2caff9085fd1, --change-stack-guard-on-fork=enable
yuvlux    323159   12073  323168  0   11 19:49 ?        00:00:00 /app/extra/chrome --type=zygote --crashpad-handler-pid=18 --enable-crash-reporter=285e6b22-ae6d-49fa-8fc5-2caff9085fd1, --change-stack-guard-on-fork=enable
yuvlux    323159   12073  323169  0   11 19:49 ?        00:00:00 /app/extra/chrome --type=zygote --crashpad-handler-pid=18 --enable-crash-reporter=285e6b22-ae6d-49fa-8fc5-2caff9085fd1, --change-stack-guard-on-fork=enable
yuvlux    323159   12073  323170  0   11 19:49 ?        00:00:00 /app/extra/chrome --type=zygote --crashpad-handler-pid=18 --enable-crash-reporter=285e6b22-ae6d-49fa-8fc5-2caff9085fd1, --change-stack-guard-on-fork=enable
yuvlux    323159   12073  323171  0   11 19:49 ?        00:00:00 /app/extra/chrome --type=zygote --crashpad-handler-pid=18 --enable-crash-reporter=285e6b22-ae6d-49fa-8fc5-2caff9085fd1, --change-stack-guard-on-fork=enable
yuvlux    323159   12073  330809  0   11 19:53 ?        00:00:00 /app/extra/chrome --type=zygote --crashpad-handler-pid=18 --enable-crash-reporter=285e6b22-ae6d-49fa-8fc5-2caff9085fd1, --change-stack-guard-on-fork=enable
root      324509       2  324509  0    1 19:49 ?        00:00:00 [kworker/u81:0]
root      324872     715  324872  0    1 19:49 ?        00:00:00 systemd-userwork: waiting...
root      324895     715  324895  0    1 19:49 ?        00:00:00 systemd-userwork: waiting...
root      325102       2  325102  0    1 19:49 ?        00:00:00 [kworker/14:0]
root      325103       2  325103  0    1 19:49 ?        00:00:00 [kworker/10:0-events]
root      325110       2  325110  0    1 19:49 ?        00:00:00 [kworker/9:0-events]
yuvlux    325283   11010  325283  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325287  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325289  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325290  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325291  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325292  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325293  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325294  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325295  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325296  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325297  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325298  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325299  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325300  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325305  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325306  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325307  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325308  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325309  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325310  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325311  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325312  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325313  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325314  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325315  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325316  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
yuvlux    325283   11010  325317  0   27 19:50 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {df3a57c9-cba6-4f4a-8b9b-fbd77e183a20} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 409 tab
root      326688       2  326688  0    1 19:50 ?        00:00:00 [kworker/11:1-mm_percpu_wq]
root      326700     715  326700  0    1 19:50 ?        00:00:00 systemd-userwork: waiting...
root      329084       2  329084  0    1 19:51 ?        00:00:00 [kworker/19:2-events]
yuvlux    329120  314559  329120  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
yuvlux    329120  314559  329123  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
yuvlux    329120  314559  329124  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
yuvlux    329120  314559  329125  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
yuvlux    329120  314559  329126  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
yuvlux    329120  314559  329127  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
yuvlux    329120  314559  329128  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
yuvlux    329120  314559  329129  0    8 19:51 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=314559
root      329333       2  329333  0    1 19:52 ?        00:00:00 [kworker/0:2-events]
yuvlux    329919   11010  329919  0   27 19:52 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {22b58686-d73d-4a4a-8f42-89c2454cedb4} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 410 tab
yuvlux    329919   11010  329923  0   27 19:52 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {22b58686-d73d-4a4a-8f42-89c2454cedb4} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 410 tab
yuvlux    329919   11010  329925  0   27 19:52 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {22b58686-d73d-4a4a-8f42-89c2454cedb4} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 410 tab
yuvlux    329919   11010  329926  0   27 19:52 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {22b58686-d73d-4a4a-8f42-89c2454cedb4} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 410 tab
yuvlux    329919   11010  329927  0   27 19:52 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {22b58686-d73d-4a4a-8f42-89c2454cedb4} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 410 tab
yuvlux    329919   11010  329928  0   27 19:52 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44404 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {22b58686-d73d-4a4a-8f42-89c2454cedb4} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 410 tab
